downhill,positive:0,negative:0
downpour,positive:0,negative:0
downright,positive:0,negative:0
downy,positive:1,negative:0
dowry,positive:0,negative:0
doze,positive:0,negative:0
dozen,positive:0,negative:0
drab,positive:0,negative:1
draft,positive:0,negative:0
drag,positive:0,negative:0
dragon,positive:0,negative:0
drain,positive:0,negative:0
drainage,positive:0,negative:1
drained,positive:0,negative:0
drake,positive:0,negative:0
drama,positive:0,negative:0
dramatic,positive:0,negative:0
drape,positive:0,negative:0
drapery,positive:0,negative:0
drastic,positive:0,negative:0
draught,positive:0,negative:0
draw,positive:0,negative:0
drawback,positive:0,negative:1
drawer,positive:0,negative:0
drawers,positive:0,negative:0
drawing,positive:0,negative:0
dread,positive:0,negative:1
dreadful,positive:0,negative:1
dreadfully,positive:0,negative:1
dream,positive:0,negative:0
dreamer,positive:0,negative:0
dreaming,positive:0,negative:0
dreamy,positive:0,negative:0
dreary,positive:0,negative:1
dredge,positive:0,negative:0
drenched,positive:0,negative:0
dresser,positive:0,negative:0
dribble,positive:0,negative:0
dried,positive:0,negative:0
drier,positive:0,negative:0
drift,positive:0,negative:0
drifted,positive:0,negative:0
drill,positive:0,negative:0
drink,positive:0,negative:0
drinking,positive:0,negative:1
drip,positive:0,negative:0
dripping,positive:0,negative:0
drivel,positive:0,negative:1
driver,positive:0,negative:0
driveway,positive:0,negative:0
drizzle,positive:0,negative:0
droll,positive:0,negative:0
drone,positive:0,negative:1
drool,positive:0,negative:0
drooping,positive:0,negative:1
drop,positive:0,negative:0
droplet,positive:0,negative:0
drought,positive:0,negative:1
drove,positive:0,negative:0
drown,positive:0,negative:1
drowsiness,positive:0,negative:1
drowsy,positive:0,negative:0
drudgery,positive:0,negative:1
drug,positive:0,negative:0
drugged,positive:0,negative:0
drugstore,positive:0,negative:0
druid,positive:0,negative:0
drum,positive:0,negative:0
drummer,positive:0,negative:0
drumming,positive:0,negative:0
drunken,positive:0,negative:1
drunkenness,positive:0,negative:1
dry,positive:0,negative:0
dryness,positive:0,negative:0
dual,positive:0,negative:0
dualism,positive:0,negative:0
duality,positive:0,negative:0
dub,positive:0,negative:0
dubious,positive:0,negative:1
ducking,positive:0,negative:0
duct,positive:0,negative:0
ductile,positive:0,negative:0
duds,positive:0,negative:0
due,positive:0,negative:0
duel,positive:0,negative:0
dues,positive:0,negative:0
duet,positive:1,negative:0
dugout,positive:0,negative:0
duke,positive:1,negative:0
dull,positive:0,negative:1
dumb,positive:0,negative:1
dummy,positive:0,negative:1
dump,positive:0,negative:0
dumps,positive:0,negative:1
dun,positive:0,negative:1
dune,positive:0,negative:0
dung,positive:0,negative:0
dungeon,positive:0,negative:1
duo,positive:0,negative:0
dupe,positive:0,negative:1
duplex,positive:0,negative:0
duplicate,positive:0,negative:0
duplication,positive:0,negative:0
duplicity,positive:0,negative:1
durability,positive:1,negative:0
durable,positive:1,negative:0
duration,positive:0,negative:0
duress,positive:0,negative:1
dusk,positive:0,negative:0
dusky,positive:0,negative:0
dust,positive:0,negative:1
duster,positive:0,negative:0
dusty,positive:0,negative:0
dutiful,positive:1,negative:0
dwarf,positive:0,negative:0
dwarfed,positive:0,negative:1
dwell,positive:0,negative:0
dweller,positive:0,negative:0
dwelling,positive:0,negative:0
dye,positive:0,negative:0
dying,positive:0,negative:1
dyke,positive:0,negative:0
dynamic,positive:0,negative:0
dynamical,positive:0,negative:0
dynamics,positive:0,negative:0
dynamite,positive:0,negative:0
dynasty,positive:0,negative:0
dysentery,positive:0,negative:1
dyspepsia,positive:0,negative:0
eager,positive:1,negative:0
eagerness,positive:1,negative:0
eagle,positive:0,negative:0
ear,positive:0,negative:0
earl,positive:1,negative:0
earlier,positive:0,negative:0
early,positive:0,negative:0
earn,positive:1,negative:0
earnest,positive:1,negative:0
earnestly,positive:1,negative:0
earnestness,positive:1,negative:0
earnings,positive:0,negative:0
earring,positive:0,negative:0
earshot,positive:0,negative:0
earth,positive:0,negative:0
earthenware,positive:0,negative:0
earthly,positive:0,negative:0
earthquake,positive:0,negative:1
earthy,positive:0,negative:0
ease,positive:1,negative:0
easel,positive:0,negative:0
easement,positive:1,negative:0
easily,positive:0,negative:0
easy,positive:0,negative:0
easygoing,positive:1,negative:0
eat,positive:1,negative:0
eating,positive:0,negative:0
eavesdropping,positive:0,negative:1
ebb,positive:0,negative:0
ebony,positive:0,negative:0
eccentric,positive:0,negative:0
eccentricity,positive:0,negative:0
ecclesiastical,positive:0,negative:0
echo,positive:0,negative:0
eclectic,positive:0,negative:0
eclipse,positive:0,negative:0
ecliptic,positive:0,negative:0
economical,positive:0,negative:0
economics,positive:0,negative:0
economy,positive:0,negative:0
ecstasy,positive:1,negative:0
ecstatic,positive:1,negative:0
ecumenical,positive:0,negative:0
eddy,positive:0,negative:0
edge,positive:0,negative:0
edging,positive:0,negative:0
edible,positive:0,negative:0
edict,positive:0,negative:1
edification,positive:1,negative:0
edifice,positive:0,negative:0
edit,positive:0,negative:0
edition,positive:0,negative:0
editor,positive:0,negative:0
editorial,positive:0,negative:0
educate,positive:1,negative:0
educated,positive:1,negative:0
education,positive:0,negative:0
educational,positive:1,negative:0
eel,positive:0,negative:0
e_ect,positive:0,negative:0
e_ective,positive:1,negative:0
e_ects,positive:0,negative:0
e_ectual,positive:0,negative:0
e_ectually,positive:0,negative:0
e_ectuate,positive:0,negative:0
e_eminate,positive:0,negative:1
e   cacious,positive:0,negative:0
e   cacy,positive:1,negative:0
e   ciency,positive:1,negative:0
e   cient,positive:1,negative:0
e   gy,positive:0,negative:0
e_ort,positive:1,negative:0
e_usion,positive:0,negative:0
egg,positive:0,negative:0
ego,positive:0,negative:0
egotistical,positive:0,negative:1
egregious,positive:0,negative:1
egress,positive:0,negative:0
eighth,positive:0,negative:0
eighty,positive:0,negative:0
ejaculate,positive:0,negative:0
ejaculation,positive:1,negative:0
eject,positive:0,negative:1
ejection,positive:0,negative:1
elaborate,positive:0,negative:0
elaboration,positive:1,negative:0
elan,positive:0,negative:0
elapse,positive:0,negative:0
elapsed,positive:0,negative:0
elastic,positive:0,negative:0
elasticity,positive:0,negative:0
elated,positive:1,negative:0
elbow,positive:0,negative:0
eld,positive:0,negative:0
elder,positive:1,negative:0
elderly,positive:0,negative:0
elders,positive:1,negative:0
eldest,positive:0,negative:0
elect,positive:1,negative:0
election,positive:0,negative:0
elector,positive:0,negative:0
electorate,positive:0,negative:0
electric,positive:1,negative:0
electricity,positive:1,negative:0
elegance,positive:1,negative:0
elegant,positive:1,negative:0
element,positive:0,negative:0
elementary,positive:0,negative:0
elements,positive:0,negative:0
elephant,positive:0,negative:0
elevate,positive:0,negative:0
elevation,positive:1,negative:0
elevator,positive:0,negative:0
eleven,positive:0,negative:0
eleventh,positive:0,negative:0
elf,positive:0,negative:0
elicit,positive:0,negative:0
eligible,positive:1,negative:0
elimination,positive:0,negative:1
elite,positive:1,negative:0
elk,positive:0,negative:0
ell,positive:0,negative:0
ellipse,positive:0,negative:0
ellipsis,positive:0,negative:0
ellipsoid,positive:0,negative:0
elliptic,positive:0,negative:0
elliptical,positive:0,negative:0
elongate,positive:0,negative:0
elongation,positive:0,negative:0
eloquence,positive:1,negative:0
eloquent,positive:1,negative:0
elucidate,positive:1,negative:0
elucidation,positive:0,negative:0
elude,positive:0,negative:0
elusive,positive:0,negative:1
emaciated,positive:0,negative:1
emanate,positive:0,negative:0
emancipation,positive:1,negative:0
embankment,positive:0,negative:0
embargo,positive:0,negative:1
embark,positive:0,negative:0
embarrass,positive:0,negative:1
embarrassing,positive:0,negative:1
embarrassment,positive:0,negative:1
embassy,positive:0,negative:0
embed,positive:0,negative:0
embellish,positive:0,negative:0
embellishment,positive:0,negative:0
embers,positive:0,negative:0
embezzlement,positive:0,negative:1
emblem,positive:0,negative:0
emblematic,positive:0,negative:0
embodiment,positive:0,negative:0
embolism,positive:0,negative:1
embossed,positive:0,negative:0
embrace,positive:1,negative:0
embroidered,positive:0,negative:0
embroidery,positive:0,negative:0
embroiled,positive:0,negative:1
embryo,positive:0,negative:0
embryonic,positive:0,negative:0
emerald,positive:0,negative:0
emerge,positive:0,negative:0
emergence,positive:0,negative:0
emergency,positive:0,negative:1
emeritus,positive:1,negative:0
emigrate,positive:0,negative:0
emigration,positive:0,negative:0
eminence,positive:1,negative:0
eminent,positive:1,negative:0
eminently,positive:1,negative:0
emir,positive:1,negative:0
emission,positive:0,negative:0
emit,positive:0,negative:0
emotion,positive:0,negative:0
emotional,positive:0,negative:0
emotive,positive:0,negative:0
empathy,positive:1,negative:0
emperor,positive:0,negative:0
emphasis,positive:0,negative:0
emphasize,positive:0,negative:0
emphatic,positive:0,negative:0
empire,positive:0,negative:0
empirical,positive:0,negative:0
empiricism,positive:0,negative:0
employ,positive:0,negative:0
employer,positive:0,negative:0
employment,positive:0,negative:0
emporium,positive:0,negative:0
empower,positive:1,negative:0
empress,positive:0,negative:0
emptiness,positive:0,negative:0
emption,positive:0,negative:0
empty,positive:0,negative:0
emulate,positive:1,negative:0
emulsion,positive:0,negative:0
enable,positive:1,negative:0
enablement,positive:1,negative:0
enact,positive:0,negative:0
enactment,positive:0,negative:0
enamel,positive:0,negative:0
encampment,positive:0,negative:0
enchant,positive:1,negative:0
enchanted,positive:1,negative:0
enchanting,positive:1,negative:0
enchantment,positive:0,negative:0
encircle,positive:0,negative:0
encircling,positive:0,negative:0
enclave,positive:0,negative:1
enclose,positive:0,negative:0
encode,positive:0,negative:0
encompass,positive:0,negative:0
encore,positive:1,negative:0
encounter,positive:0,negative:0
encourage,positive:1,negative:0
encouragement,positive:1,negative:0
encroach,positive:0,negative:0
encroachment,positive:0,negative:1
encrypt,positive:0,negative:0
encumbrance,positive:0,negative:1
encyclopedia,positive:1,negative:0
end,positive:0,negative:0
endanger,positive:0,negative:1
endangered,positive:0,negative:1
endeavor,positive:1,negative:0
ended,positive:0,negative:0
endemic,positive:0,negative:1
ending,positive:0,negative:0
endless,positive:1,negative:1
endocarditis,positive:0,negative:0
endorsement,positive:0,negative:0
endow,positive:1,negative:0
endowed,positive:1,negative:0
endowment,positive:1,negative:0
endpapers,positive:0,negative:0
endpoint,positive:0,negative:0
endurance,positive:1,negative:0
endure,positive:1,negative:0
enema,positive:0,negative:0
enemy,positive:0,negative:1
energetic,positive:1,negative:0
energy,positive:0,negative:0
enforce,positive:1,negative:1
enforcement,positive:0,negative:1
engage,positive:0,negative:0
engaged,positive:1,negative:0
engagement,positive:0,negative:0
engaging,positive:1,negative:0
engender,positive:0,negative:0
engine,positive:0,negative:0
engineer,positive:0,negative:0
engineering,positive:0,negative:0
engrave,positive:0,negative:0
engraved,positive:0,negative:0
engraver,positive:0,negative:0
engraving,positive:0,negative:0
engrossed,positive:0,negative:0
engrossing,positive:0,negative:0
engulf,positive:0,negative:0
enhance,positive:1,negative:0
enigma,positive:0,negative:0
enigmatic,positive:0,negative:1
enjoin,positive:0,negative:0
enjoy,positive:1,negative:0
enjoying,positive:1,negative:0
enlarged,positive:0,negative:0
enlargement,positive:0,negative:0
enlighten,positive:1,negative:0
enlightenment,positive:1,negative:0
enlist,positive:0,negative:0
enliven,positive:1,negative:0
enmity,positive:0,negative:1
enormity,positive:0,negative:0
enormous,positive:0,negative:0
enormously,positive:0,negative:0
enrich,positive:1,negative:0
enroll,positive:0,negative:0
ensemble,positive:1,negative:0
ensign,positive:1,negative:0
enslave,positive:0,negative:1
enslaved,positive:0,negative:1
enslavement,positive:0,negative:1
ensue,positive:0,negative:0
ensure,positive:0,negative:0
entail,positive:0,negative:0
entangled,positive:0,negative:1
entanglement,positive:0,negative:1
enter,positive:0,negative:0
enterprise,positive:0,negative:0
enterprising,positive:1,negative:0
entertain,positive:1,negative:0
entertained,positive:1,negative:0
entertaining,positive:1,negative:0
entertainment,positive:1,negative:0
enthusiasm,positive:1,negative:0
enthusiast,positive:1,negative:0
entice,positive:0,negative:0
entire,positive:0,negative:0
entirety,positive:0,negative:0
entitle,positive:0,negative:0
entity,positive:0,negative:0
entomology,positive:0,negative:0
entrails,positive:0,negative:1
entrance,positive:0,negative:0
entreat,positive:0,negative:0
entree,positive:0,negative:0
entrepreneur,positive:0,negative:0
entrust,positive:0,negative:0
entry,positive:0,negative:0
enumerate,positive:0,negative:0
enumeration,positive:0,negative:0
envelope,positive:0,negative:0
envious,positive:0,negative:1
environ,positive:1,negative:0
environment,positive:0,negative:0
environs,positive:0,negative:0
envision,positive:0,negative:0
envoy,positive:0,negative:0
ephemeral,positive:0,negative:0
ephemeris,positive:1,negative:0
epic,positive:1,negative:0
epidemic,positive:0,negative:1
epidermis,positive:0,negative:0
epilepsy,positive:0,negative:1
epilogue,positive:0,negative:0
episcopal,positive:0,negative:0
episode,positive:0,negative:0
episodic,positive:0,negative:0
epistle,positive:0,negative:0
epitaph,positive:0,negative:0
epithet,positive:0,negative:0
epitome,positive:1,negative:0
epoch,positive:0,negative:0
equal,positive:0,negative:0
equality,positive:1,negative:0
equalization,positive:0,negative:0
equalize,positive:0,negative:0
equally,positive:1,negative:0
equate,positive:0,negative:0
equation,positive:0,negative:0
equator,positive:0,negative:0
equatorial,positive:0,negative:0
equestrian,positive:0,negative:0
equidistant,positive:0,negative:0
equilibration,positive:0,negative:0
equilibrium,positive:1,negative:0
equip,positive:0,negative:0
equipment,positive:0,negative:0
equitable,positive:0,negative:0
equity,positive:1,negative:0
equivalence,positive:0,negative:0
equivalent,positive:0,negative:0
equivocal,positive:0,negative:0
era,positive:0,negative:0
eradicate,positive:0,negative:1
eradication,positive:0,negative:1
erase,positive:0,negative:1
erasure,positive:0,negative:0
ere,positive:0,negative:0
erect,positive:0,negative:0
erection,positive:0,negative:0
ergo,positive:0,negative:0
erode,positive:0,negative:0
erosion,positive:0,negative:1
erotic,positive:1,negative:1
err,positive:0,negative:1
errand,positive:1,negative:0
errant,positive:0,negative:1
erratic,positive:0,negative:1
erratum,positive:0,negative:1
erroneous,positive:0,negative:1
error,positive:0,negative:1
erst,positive:0,negative:0
erudite,positive:1,negative:0
erupt,positive:0,negative:1
eruption,positive:0,negative:1
escalade,positive:0,negative:0
escalate,positive:0,negative:1
escalator,positive:0,negative:0
escape,positive:1,negative:1
escaped,positive:0,negative:0
escarpment,positive:0,negative:0
eschew,positive:0,negative:1
escort,positive:0,negative:0
esoteric,positive:0,negative:0
especial,positive:0,negative:0
espionage,positive:0,negative:1
espouse,positive:0,negative:0
esprit,positive:1,negative:0
essay,positive:0,negative:0
essayist,positive:0,negative:0
essence,positive:0,negative:0
essential,positive:1,negative:0
essentially,positive:0,negative:0
establish,positive:0,negative:0
established,positive:1,negative:0
establishment,positive:0,negative:0
estate,positive:0,negative:0
esteem,positive:1,negative:0
esthetic,positive:1,negative:0
estimate,positive:0,negative:0
estimation,positive:0,negative:0
estoppel,positive:0,negative:0
estranged,positive:0,negative:1
estrogen,positive:0,negative:0
estuary,positive:0,negative:0
etch,positive:0,negative:0
etching,positive:0,negative:0
eternal,positive:0,negative:0
eternity,positive:0,negative:0
ethanol,positive:0,negative:0
ether,positive:0,negative:0
ethereal,positive:0,negative:0
ethical,positive:1,negative:0
ethics,positive:1,negative:0
ethnography,positive:0,negative:0
etiology,positive:0,negative:0
etiquette,positive:0,negative:0
etymology,positive:0,negative:0
euchre,positive:0,negative:0
eugenics,positive:0,negative:0
eulogy,positive:0,negative:0
euphemism,positive:0,negative:0
euthanasia,positive:0,negative:1
evacuate,positive:0,negative:1
evacuation,positive:0,negative:1
evade,positive:0,negative:1
evaluate,positive:0,negative:0
evanescence,positive:0,negative:0
evangelical,positive:0,negative:0
evangelist,positive:0,negative:0
evangelistic,positive:0,negative:0
evaporation,positive:0,negative:0
evasion,positive:0,negative:1
eve,positive:0,negative:0
evening,positive:0,negative:0
event,positive:0,negative:0
eventful,positive:0,negative:0
eventual,positive:0,negative:0
eventuality,positive:0,negative:0
evergreen,positive:1,negative:0
everlasting,positive:1,negative:0
evermore,positive:0,negative:0
everyday,positive:0,negative:0
evict,positive:0,negative:1
eviction,positive:0,negative:1
evidence,positive:0,negative:0
evident,positive:1,negative:0
evil,positive:0,negative:1
evoke,positive:0,negative:0
evolution,positive:1,negative:0
evolve,positive:0,negative:0
ewe,positive:0,negative:0
exacerbate,positive:0,negative:1
exacerbation,positive:0,negative:1
exacting,positive:0,negative:1
exaggerate,positive:0,negative:1
exaggerated,positive:0,negative:1
exaggeration,positive:0,negative:0
exalt,positive:1,negative:0
exaltation,positive:1,negative:0
exalted,positive:1,negative:0
exam,positive:0,negative:0
examination,positive:0,negative:1
examine,positive:0,negative:0
examiner,positive:0,negative:0
exasperation,positive:0,negative:1
excavate,positive:0,negative:0
excavation,positive:0,negative:1
excavator,positive:0,negative:0
exceed,positive:1,negative:0
exceeding,positive:0,negative:0
excel,positive:1,negative:0
excellence,positive:1,negative:0
excellent,positive:1,negative:0
excepting,positive:0,negative:0
exception,positive:0,negative:0
excerpt,positive:0,negative:0
excess,positive:0,negative:1
excessive,positive:0,negative:0
excessively,positive:0,negative:0
exchange,positive:1,negative:0
excise,positive:0,negative:1
excision,positive:0,negative:0
excitability,positive:0,negative:0
excitable,positive:1,negative:0
excitation,positive:1,negative:0
excite,positive:1,negative:0
excited,positive:1,negative:0
excitement,positive:1,negative:0
exciting,positive:1,negative:0
exclaim,positive:0,negative:0
excluded,positive:0,negative:1
excluding,positive:0,negative:1
exclusion,positive:0,negative:1
excrement,positive:0,negative:1
excretion,positive:0,negative:0
excruciating,positive:0,negative:1
excursion,positive:0,negative:0
excuse,positive:0,negative:1
execute,positive:0,negative:0
execution,positive:0,negative:1
executioner,positive:0,negative:1
executive,positive:0,negative:0
executor,positive:0,negative:0
exegesis,positive:0,negative:0
exemplar,positive:0,negative:0
exemplary,positive:1,negative:0
exemplify,positive:0,negative:0
exempt,positive:0,negative:0
exemption,positive:1,negative:0
exercise,positive:0,negative:0
exert,positive:0,negative:0
exertion,positive:0,negative:0
exhale,positive:0,negative:0
exhaust,positive:0,negative:1
exhausted,positive:0,negative:1
exhaustion,positive:0,negative:1
exhaustive,positive:0,negative:0
exhibit,positive:0,negative:0
exhibition,positive:0,negative:0
exhilaration,positive:1,negative:0
exhort,positive:1,negative:0
exhortation,positive:1,negative:0
exigent,positive:0,negative:1
exile,positive:0,negative:1
exist,positive:0,negative:0
existence,positive:1,negative:0
existent,positive:0,negative:0
existing,positive:0,negative:0
exit,positive:0,negative:0
exodus,positive:0,negative:0
exorbitant,positive:0,negative:0
exorcism,positive:0,negative:1
exorcist,positive:0,negative:0
exotic,positive:1,negative:0
expand,positive:0,negative:0
expanded,positive:0,negative:0
expanse,positive:0,negative:0
expansion,positive:0,negative:0
expansive,positive:0,negative:0
expatriate,positive:0,negative:1
expect,positive:1,negative:0
expectancy,positive:0,negative:0
expectant,positive:0,negative:0
expectation,positive:1,negative:0
expected,positive:0,negative:0
expecting,positive:0,negative:0
expediency,positive:0,negative:0
expedient,positive:1,negative:0
expedite,positive:0,negative:0
expedition,positive:1,negative:0
expeditious,positive:0,negative:0
expel,positive:0,negative:1
expenditure,positive:0,negative:1
expense,positive:0,negative:0
expenses,positive:0,negative:1
expensive,positive:0,negative:0
experience,positive:0,negative:0
experienced,positive:1,negative:0
experiences,positive:0,negative:0
experiment,positive:0,negative:0
experimental,positive:0,negative:0
experimenter,positive:0,negative:0
expert,positive:1,negative:0
expertise,positive:1,negative:0
expiration,positive:0,negative:0
expire,positive:0,negative:1
expired,positive:0,negative:1
expiry,positive:0,negative:0
explain,positive:1,negative:0
explanation,positive:0,negative:0
explanatory,positive:0,negative:0
expletive,positive:0,negative:1
explication,positive:0,negative:0
explode,positive:0,negative:1
exploit,positive:0,negative:0
explore,positive:0,negative:0
explorer,positive:0,negative:0
explosion,positive:0,negative:1
explosive,positive:0,negative:1
exponent,positive:0,negative:0
exponential,positive:0,negative:0
export,positive:0,negative:0
exportation,positive:0,negative:0
expose,positive:0,negative:0
exposed,positive:0,negative:1
exposition,positive:0,negative:0
expository,positive:0,negative:0
exposure,positive:0,negative:0
expound,positive:0,negative:0
express,positive:0,negative:0
expression,positive:0,negative:0
expressive,positive:0,negative:0
expropriation,positive:0,negative:1
expulsion,positive:0,negative:1
exquisite,positive:1,negative:0
exquisitely,positive:1,negative:0
extant,positive:0,negative:0
extend,positive:1,negative:0
extendable,positive:0,negative:0
extended,positive:0,negative:0
extension,positive:0,negative:0
extensive,positive:1,negative:0
extent,positive:0,negative:0
exterior,positive:0,negative:0
exterminate,positive:0,negative:1
extermination,positive:0,negative:1
external,positive:0,negative:0
externally,positive:0,negative:0
extinct,positive:0,negative:1
extinguish,positive:0,negative:1
extra,positive:1,negative:0
extract,positive:0,negative:0
extracting,positive:0,negative:0
extraction,positive:0,negative:0
extractor,positive:0,negative:0
extradition,positive:0,negative:0
extrajudicial,positive:0,negative:1
extramural,positive:0,negative:0
extraneous,positive:0,negative:0
extraordinary,positive:1,negative:0
extravaganza,positive:0,negative:0
extreme,positive:0,negative:0
extremely,positive:0,negative:0
extremity,positive:0,negative:1
extricate,positive:1,negative:0
extrinsic,positive:0,negative:0
extrusion,positive:0,negative:0
exuberance,positive:1,negative:0
exude,positive:0,negative:0
eye,positive:0,negative:0
eyeglass,positive:0,negative:0
eyelet,positive:0,negative:0
eyepiece,positive:0,negative:0
eyesight,positive:0,negative:0
eyewitness,positive:0,negative:0
fable,positive:0,negative:0
fabric,positive:0,negative:0
fabricate,positive:0,negative:1
fabricated,positive:0,negative:0
fabrication,positive:0,negative:1
facade,positive:0,negative:0
face,positive:0,negative:0
facet,positive:0,negative:0
facile,positive:0,negative:0
facilitate,positive:1,negative:0
facility,positive:0,negative:0
facing,positive:0,negative:0
facsimile,positive:0,negative:0
fact,positive:0,negative:0
faction,positive:0,negative:0
factor,positive:0,negative:0
factory,positive:0,negative:0
facts,positive:1,negative:0
faculties,positive:0,negative:0
faculty,positive:1,negative:0
fad,positive:0,negative:0
fade,positive:0,negative:1
faded,positive:0,negative:0
faeces,positive:0,negative:1
failing,positive:0,negative:1
failure,positive:0,negative:1
fain,positive:1,negative:0
fainting,positive:0,negative:1
fair,positive:1,negative:0
fairly,positive:1,negative:0
fairway,positive:0,negative:0
fairy,positive:0,negative:0
faith,positive:1,negative:0
faithful,positive:1,negative:0
faithless,positive:0,negative:1
fake,positive:0,negative:1
fall,positive:0,negative:1
fallacious,positive:0,negative:1
fallacy,positive:0,negative:1
fallible,positive:0,negative:1
falling,positive:0,negative:1
fallow,positive:0,negative:1
falsehood,positive:0,negative:1
falsely,positive:0,negative:1
falsification,positive:0,negative:1
falsified,positive:0,negative:0
falsify,positive:0,negative:1
falsity,positive:0,negative:1
falter,positive:0,negative:1
fame,positive:1,negative:0
famed,positive:0,negative:0
familiar,positive:1,negative:0
familiarity,positive:1,negative:0
familiarize,positive:0,negative:0
famine,positive:0,negative:1
famous,positive:1,negative:0
famously,positive:1,negative:0
fan,positive:0,negative:0
fanatic,positive:0,negative:1
fanaticism,positive:0,negative:0
fanciful,positive:0,negative:0
fancy,positive:1,negative:0
fandango,positive:0,negative:0
fanfare,positive:1,negative:0
fang,positive:0,negative:0
fangs,positive:0,negative:0
fanning,positive:0,negative:0
fantasia,positive:0,negative:0
fantasy,positive:0,negative:0
farce,positive:0,negative:1
farcical,positive:0,negative:1
fare,positive:0,negative:0
farewell,positive:0,negative:0
farm,positive:0,negative:0
farmer,positive:0,negative:0
farmhouse,positive:0,negative:0
farming,positive:0,negative:0
faro,positive:0,negative:0
farther,positive:0,negative:0
fascia,positive:0,negative:0
fascinating,positive:1,negative:0
fascination,positive:1,negative:0
fashion,positive:0,negative:0
fashionable,positive:1,negative:0
fasten,positive:0,negative:0
fastener,positive:0,negative:0
fastening,positive:0,negative:0
fasting,positive:0,negative:1
fat,positive:0,negative:1
fatal,positive:0,negative:1
fatality,positive:0,negative:1
fate,positive:0,negative:1
fated,positive:0,negative:0
father,positive:0,negative:0
fathom,positive:0,negative:0
fatigue,positive:0,negative:1
fatigued,positive:0,negative:1
fatty,positive:0,negative:1
fault,positive:0,negative:1
faultless,positive:1,negative:0
faulty,positive:0,negative:1
fauna,positive:0,negative:0
favor,positive:0,negative:0
favorable,positive:1,negative:0
favorite,positive:1,negative:0
favoritism,positive:1,negative:0
fawn,positive:0,negative:1
fear,positive:0,negative:1
fearful,positive:0,negative:1
fearfully,positive:0,negative:1
fearing,positive:0,negative:1
fearless,positive:1,negative:0
feasibility,positive:0,negative:0
feasible,positive:0,negative:0
feat,positive:1,negative:0
feather,positive:0,negative:0
feature,positive:1,negative:0
features,positive:0,negative:0
febrile,positive:0,negative:1
fecal,positive:0,negative:1
feces,positive:0,negative:1
fecundity,positive:0,negative:0
federal,positive:0,negative:0
federation,positive:0,negative:0
fee,positive:0,negative:1
feeble,positive:0,negative:1
feed,positive:0,negative:0
feeder,positive:0,negative:0
feel,positive:0,negative:0
feeling,positive:1,negative:1
feet,positive:0,negative:0
feigned,positive:0,negative:1
felicity,positive:1,negative:0
feline,positive:0,negative:0
fell,positive:0,negative:1
fellow,positive:1,negative:0
fellowship,positive:1,negative:0
felon,positive:0,negative:1
felony,positive:0,negative:1
felt,positive:0,negative:0
female,positive:1,negative:0
feminine,positive:0,negative:0
femininity,positive:0,negative:0
feminist,positive:0,negative:0
fen,positive:0,negative:0
fence,positive:0,negative:0
fenced,positive:0,negative:0
fend,positive:0,negative:0
fender,positive:0,negative:0
fennel,positive:0,negative:0
ferment,positive:0,negative:1
fermentation,positive:0,negative:0
fern,positive:0,negative:0
ferocious,positive:0,negative:1
ferocity,positive:0,negative:1
ferry,positive:0,negative:0
fertile,positive:1,negative:0
fertilize,positive:0,negative:0
fervent,positive:0,negative:0
fervor,positive:1,negative:0
festival,positive:1,negative:0
festive,positive:1,negative:0
fetch,positive:0,negative:0
fete,positive:1,negative:0
fetish,positive:0,negative:0
feud,positive:0,negative:1
feudal,positive:0,negative:1
feudalism,positive:0,negative:1
fever,positive:0,negative:0
feverish,positive:0,negative:1
fiancee,positive:0,negative:0
fiasco,positive:0,negative:1
fiat,positive:0,negative:0
fib,positive:0,negative:1
fiber,positive:0,negative:0
fibrous,positive:0,negative:0
fickle,positive:0,negative:1
fiction,positive:0,negative:0
fictitious,positive:0,negative:1
fiddle,positive:0,negative:0
fiddler,positive:0,negative:0
fidelity,positive:1,negative:0
fiduciary,positive:0,negative:0
field,positive:0,negative:0
fiend,positive:0,negative:1
fierce,positive:0,negative:1
fiesta,positive:1,negative:0
fight,positive:0,negative:1
fighter,positive:0,negative:0
fighting,positive:0,negative:1
figment,positive:0,negative:0
figurative,positive:0,negative:0
figure,positive:0,negative:0
figurine,positive:0,negative:0
filament,positive:0,negative:0
filamentous,positive:0,negative:0
file,positive:0,negative:0
filibuster,positive:0,negative:1
filigree,positive:0,negative:0
filing,positive:0,negative:0
filings,positive:0,negative:0
fill,positive:0,negative:0
fillet,positive:0,negative:0
filling,positive:0,negative:0
filly,positive:0,negative:0
film,positive:0,negative:0
filmy,positive:0,negative:0
filter,positive:0,negative:0
filth,positive:0,negative:1
filthy,positive:0,negative:1
fin,positive:0,negative:0
final,positive:0,negative:0
finale,positive:0,negative:0
finality,positive:0,negative:0
finally,positive:1,negative:0
finance,positive:0,negative:0
financial,positive:0,negative:0
financier,positive:0,negative:0
finch,positive:0,negative:0
find,positive:0,negative:0
finding,positive:0,negative:0
finery,positive:1,negative:0
finesse,positive:1,negative:0
finger,positive:0,negative:0
fingerprint,positive:0,negative:0
finish,positive:0,negative:0
finite,positive:0,negative:0
fink,positive:0,negative:0
fire,positive:0,negative:0
firearms,positive:0,negative:1
fireball,positive:1,negative:0
firefly,positive:0,negative:0
fireman,positive:0,negative:0
fireplace,positive:0,negative:0
fireproof,positive:1,negative:0
